# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:19:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa474abe98.json
# init = 2 (Default)
# random
#   seed = 664924691
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240919-2-59ccd8.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240919-2-7adcdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-807.13367,0.91520825,0.82600273,2,3,0,808.16806,10.350709,304.73686,45.518041,-14.727271,258.15867
-806.10342,0.86051261,0.82600273,2,3,0,810.32213,10.16101,296.43589,53.56419,-14.885546,250.71134
-808.3192,0.56487636,0.82600273,2,3,0,813.5684,9.2190992,307.21617,47.13656,-14.74882,265.73022
-806.03166,1,0.82600273,2,3,0,809.55554,9.3471493,300.33729,44.388922,-14.69259,258.27512
-805.24921,0.93152628,0.82600273,2,3,0,807.68993,10.979243,293.04553,49.819126,-14.822037,243.63894
-805.02718,0.93110702,0.82600273,3,7,0,806.28215,9.6857323,293.24399,46.696679,-14.744602,249.6582
-804.70167,0.99059284,0.82600273,2,3,0,805.28514,10.787087,294.63857,48.17233,-14.785797,246.09668
-805.8596,0.72084643,0.82600273,2,3,0,807.76352,8.2184403,300.76895,48.766935,-14.76916,263.78597
-805.23898,0.90686147,0.82600273,2,3,0,807.20759,11.490388,294.73357,46.682431,-14.764652,243.02682
-804.64581,0.9906299,0.82600273,2,3,0,805.59635,10.695721,298.5834,47.332115,-14.766565,250.45266
-805.47379,0.90854245,0.82600273,2,3,0,805.6369,8.3074831,299.29786,48.677949,-14.768193,261.91419
-805.67598,0.81259328,0.82600273,2,7,0,807.87566,11.700731,295.03196,45.684657,-14.747254,242.37867
-805.0156,1,0.82600273,2,3,0,805.793,11.543233,297.14674,47.431313,-14.779327,245.20219
-804.50775,0.93784763,0.82600273,1,3,0,805.52751,9.8755678,297.46677,49.038831,-14.791547,253.02672
-804.82758,0.96044787,0.82600273,2,3,0,804.92662,9.4348348,299.80712,47.773219,-14.761187,257.35037
-805.15647,0.98106759,0.82600273,2,3,0,805.22405,9.7289797,301.37122,47.458757,-14.758122,257.59081
-807.1204,0.77670887,0.82600273,2,7,0,807.69015,8.6939158,290.85404,52.844375,-14.859329,251.73142
-806.81466,0.99457184,0.82600273,3,7,0,809.12982,12.748508,294.28161,46.489425,-14.777983,236.91332
-806.81466,0.51093726,0.82600273,1,1,0,808.92024,12.748508,294.28161,46.489425,-14.777983,236.91332
-804.55844,1,0.82600273,2,3,0,806.93,10.611758,295.48279,48.469812,-14.789245,247.72988
-806.28587,0.79788345,0.82600273,2,3,0,806.48989,9.0679161,292.85945,44.458145,-14.693662,252.05383
-804.76094,1,0.82600273,2,7,0,806.10363,11.056643,298.05996,48.989564,-14.804163,248.30507
-804.5208,0.9696134,0.82600273,2,7,0,805.1312,10.042728,295.29577,48.672629,-14.786858,250.1035
-805.10556,0.85813378,0.82600273,1,3,0,805.76636,8.9897482,297.38921,45.883148,-14.719169,256.93534
-807.03651,0.57598581,0.82600273,2,3,0,809.59554,10.161343,305.86484,48.393931,-14.783229,260.13879
-806.05855,1,0.82600273,2,3,0,807.42987,9.5164048,302.99241,50.790692,-14.822841,260.16858
-805.81329,0.99176788,0.82600273,2,7,0,807.00751,8.4589447,301.36351,47.870247,-14.753518,263.29826
-804.93779,0.99823117,0.82600273,2,7,0,806.10157,9.4906407,296.557,50.69417,-14.820784,253.84912
-804.93779,0.51548735,0.82600273,2,3,0,811.34164,9.4906407,296.557,50.69417,-14.820784,253.84912
-804.76829,0.80964387,0.82600273,2,3,0,807.10645,9.532692,297.54661,46.141903,-14.729891,254.6495
-806.02932,0.74251351,0.82600273,2,3,0,807.08804,8.3328836,292.12106,47.516039,-14.748268,254.62308
-806.02932,0.71056312,0.82600273,2,3,0,810.0803,8.3328836,292.12106,47.516039,-14.748268,254.62308
-807.64569,0.8289929,0.82600273,2,3,0,809.00163,9.0500755,292.1964,42.97995,-14.664414,251.47106
-806.97871,1,0.82600273,3,7,0,808.34068,9.0305669,294.07514,43.109651,-14.665522,253.43759
-805.56792,0.89870599,0.82600273,2,3,0,808.65264,8.0722872,297.94364,48.904344,-14.770767,261.61835
-805.92681,0.84861904,0.82600273,3,7,0,807.64052,10.261529,299.47262,43.962748,-14.694036,253.29574
-805.91864,0.87679368,0.82600273,3,7,0,807.59784,12.129458,293.33256,48.767364,-14.815573,238.75
-807.33703,0.88192284,0.82600273,2,3,0,808.42541,11.399172,293.62232,54.616895,-14.922829,242.32605
-808.14644,0.92401487,0.82600273,2,3,0,809.91499,6.4580818,297.54369,47.266675,-14.725073,268.48232
-807.64061,0.99002037,0.82600273,2,3,0,809.85436,12.859629,301.90917,46.519075,-14.778704,244.04084
-807.98865,0.89779933,0.82600273,3,7,0,811.1872,9.6540132,304.51922,43.982367,-14.688714,261.07616
-805.39634,1,0.82600273,2,3,0,808.3508,11.597427,293.71234,47.330115,-14.779569,241.52392
-806.50594,0.85094038,0.82600273,2,3,0,807.87722,8.4427931,303.35022,48.462741,-14.765684,265.35765
-806.39337,0.98137751,0.82600273,3,7,0,808.07195,11.107639,295.61155,53.624377,-14.898262,245.62718
-806.5861,0.94254408,0.82600273,2,3,0,808.13371,12.935492,297.87236,48.767903,-14.824811,239.66264
-805.17581,0.99813272,0.82600273,2,7,0,806.77248,9.428254,295.23915,51.148231,-14.82975,252.81201
-804.54943,1,0.82600273,2,3,0,805.20247,10.042678,298.45875,48.903863,-14.790494,253.2667
-805.14825,0.78833775,0.82600273,2,3,0,806.53972,8.9492357,297.05284,50.634924,-14.813894,256.78128
-805.06001,0.99697816,0.82600273,3,7,0,805.57331,10.84848,298.45033,45.673845,-14.735248,249.63217
-804.8774,0.94990672,0.82600273,2,3,0,805.85176,10.043999,295.20619,50.529152,-14.824045,250.0082
-807.32507,0.83624837,0.82600273,2,7,0,807.44132,10.534716,304.86738,45.358032,-14.726269,257.46116
-806.1571,0.96096296,0.82600273,2,3,0,808.50395,10.073459,289.81204,50.068833,-14.819209,244.48147
-808.24376,0.73233811,0.82600273,2,3,0,809.63661,7.6751503,302.77608,53.479642,-14.858972,268.2379
-807.92071,1,0.82600273,2,3,0,808.90399,8.7158438,304.53671,53.271734,-14.864935,265.31541
-808.99567,0.96520547,0.82600273,2,3,0,809.15705,8.6645084,305.38207,54.646305,-14.89235,266.39178
-805.05203,0.98891845,0.82600273,3,7,0,808.81558,11.479482,296.56938,46.822002,-14.766506,244.91171
-804.78302,1,0.82600273,2,3,0,805.1248,9.0792299,296.90281,49.288292,-14.788309,256.04628
-804.44006,0.99219904,0.82600273,2,3,0,804.90125,9.8439971,296.9603,47.690458,-14.764374,252.66231
-804.43199,0.99990328,0.82600273,3,7,0,804.45296,10.095669,297.50414,48.195981,-14.777122,252.07363
-804.59152,0.87769416,0.82600273,2,3,0,805.59004,9.8435418,296.82788,46.492709,-14.740456,252.53194
-805.57833,0.85278014,0.82600273,2,3,0,806.13852,11.061338,292.69067,46.00492,-14.747011,242.91465
-805.45632,0.99873578,0.82600273,2,7,0,806.01865,10.093097,291.4802,47.030647,-14.757105,246.06126
-805.32148,0.95835549,0.82600273,2,7,0,806.72786,9.7256126,298.00226,51.819522,-14.845406,254.237
-806.83742,0.88294759,0.82600273,2,3,0,807.2514,10.764272,301.01533,53.905981,-14.898811,252.5761
-805.88748,1,0.82600273,1,1,0,806.77577,10.412535,299.40081,52.782034,-14.87216,252.54441
-806.52768,0.94136213,0.82600273,3,7,0,807.24456,9.96381,295.97505,42.873138,-14.669695,251.13791
-809.2142,0.69052537,0.82600273,2,3,0,810.55085,12.850762,296.12296,42.721599,-14.703197,238.29454
-805.17683,0.87038486,0.82600273,2,3,0,811.2774,9.4490371,300.76906,46.727455,-14.740449,258.24839
-806.2273,0.85744321,0.82600273,2,3,0,806.95013,8.0831155,292.58846,50.107317,-14.797459,256.21444
-807.27734,0.76234373,0.82600273,3,7,0,810.07464,13.309516,298.83896,48.509291,-14.824934,238.94614
-805.50208,0.98928015,0.82600273,2,7,0,807.46314,8.7070815,293.79009,46.307255,-14.726459,254.60822
-805.05425,0.89771416,0.82600273,2,3,0,807.11936,11.539202,298.4325,48.144723,-14.793259,246.5061
-805.05425,0.7228638,0.82600273,2,3,0,808.54631,11.539202,298.4325,48.144723,-14.793259,246.5061
-805.79954,0.91249729,0.82600273,2,3,0,806.19638,8.6877998,298.1219,51.930955,-14.836995,259.02681
-805.09729,0.98283578,0.82600273,2,3,0,806.3924,10.554729,296.42553,45.096302,-14.720723,248.92925
-804.59882,0.92368236,0.82600273,2,3,0,806.01523,9.8461397,296.40577,49.621517,-14.803203,252.09814
-804.58419,0.9324124,0.82600273,2,3,0,805.29896,9.5435776,298.0878,47.318085,-14.753412,255.1417
-804.58419,0.79158972,0.82600273,2,7,0,806.51496,9.5435776,298.0878,47.318085,-14.753412,255.1417
-806.47932,0.75775551,0.82600273,2,3,0,807.54702,12.074943,299.97248,45.295965,-14.743189,245.63524
-806.01258,0.9610058,0.82600273,2,3,0,808.43298,7.7998863,296.21492,50.17773,-14.794338,261.11543
-805.54439,0.95349487,0.82600273,3,7,0,807.06309,9.5746092,297.05568,44.273634,-14.693103,253.96994
-805.44231,0.92823477,0.82600273,2,7,0,806.79829,11.240522,297.33452,51.508388,-14.856985,246.75218
-804.7625,0.86704748,0.82600273,1,3,0,807.14911,10.372267,295.23091,46.171904,-14.740612,248.55571
-809.0886,0.61055062,0.82600273,2,7,0,809.32146,11.682116,297.98343,57.244612,-14.977181,245.4139
-809.46287,0.95879433,0.82600273,3,7,0,809.72862,8.9898672,296.08283,40.720482,-14.616343,255.62843
-807.7511,1,0.82600273,1,1,0,809.51405,9.2459893,294.78048,42.039581,-14.645915,253.17353
-808.38283,0.78465452,0.82600273,3,7,0,811.48602,11.866651,287.83419,52.24007,-14.886701,234.43426
-811.60185,0.78402908,0.82600273,2,3,0,813.65154,8.8029982,286.02981,57.284187,-14.954761,246.41631
-807.19581,0.97493757,0.82600273,2,7,0,812.65795,12.266754,293.48942,53.115345,-14.90429,238.28902
-805.51898,1,0.82600273,2,3,0,807.92101,11.666354,300.25815,47.31564,-14.778197,247.75956
-805.9161,0.93154124,0.82600273,1,1,0,806.04877,11.897664,301.12518,47.633486,-14.787642,247.58569
-806.21813,0.97317904,0.82600273,3,7,0,807.32915,12.250267,292.64438,48.76984,-14.817741,237.51818
-806.917,0.92978894,0.82600273,2,3,0,807.96102,9.0701083,303.88989,45.642972,-14.715587,263.0744
-806.62648,0.98639534,0.82600273,3,7,0,807.34799,11.372759,290.24172,51.117491,-14.855234,239.06431
-809.43026,0.64046758,0.82600273,2,3,0,811.90347,13.178932,300.8189,43.809231,-14.728977,241.51371
-810.04242,0.97448927,0.82600273,3,7,0,813.24842,14.67818,296.22484,51.467481,-14.906024,230.17303
-804.87414,0.88988959,0.82600273,1,3,0,811.35067,11.328501,297.28647,47.302207,-14.773977,246.30822
-804.73655,0.91985165,0.82600273,2,3,0,805.86431,9.316508,298.90342,48.650076,-14.77755,256.97914
-804.90548,0.980428,0.82600273,2,3,0,805.05588,11.236468,294.75465,48.243987,-14.792667,244.19054
-805.29456,0.93037463,0.82600273,2,3,0,805.85643,10.266081,296.47971,44.58033,-14.707045,250.28234
-804.71523,1,0.82600273,2,3,0,805.45385,10.111845,294.60237,46.64584,-14.747446,249.09907
-805.48922,0.85181125,0.82600273,2,3,0,805.9308,11.818249,295.09371,46.647053,-14.768007,241.9116
-805.98499,0.79004188,0.82600273,3,7,0,808.58262,10.043339,298.50946,53.217806,-14.876773,253.31443
-806.36464,0.97320035,0.82600273,3,7,0,807.54478,11.2316,303.45517,50.381266,-14.834573,252.91297
-805.91175,1,0.82600273,2,3,0,806.47652,10.527799,302.95569,50.401844,-14.826316,255.58059
-808.90832,0.78518224,0.82600273,2,3,0,809.43904,12.394553,305.71619,52.554433,-14.894337,249.94071
-805.44542,1,0.82600273,2,3,0,808.96147,9.0019189,299.21896,51.159575,-14.824509,258.71032
-807.11061,0.82758816,0.82600273,2,3,0,807.75262,13.072307,298.70684,50.800174,-14.867291,239.88146
-804.82727,1,0.82600273,2,3,0,806.89992,9.2930723,294.74245,49.337228,-14.792373,252.92362
-806.86937,0.84055886,0.82600273,2,7,0,807.03644,12.655559,295.63435,45.504278,-14.756286,238.68433
-806.27138,0.8837482,0.82600273,2,3,0,809.84998,7.4783311,297.78058,48.346753,-14.754519,264.12809
-804.68835,1,0.82600273,2,3,0,806.12336,10.779817,295.72275,46.800632,-14.757753,247.21357
-806.40898,0.79195606,0.82600273,2,3,0,806.75441,10.445082,292.17196,44.149182,-14.702926,245.16909
-805.72506,0.8440832,0.82600273,2,3,0,808.57385,8.4172324,292.71436,48.713504,-14.772553,254.83681
-805.42559,0.74229724,0.82600273,2,7,0,808.56701,11.923348,294.929,48.41759,-14.804886,241.27393
-804.89427,0.63411634,0.82600273,2,3,0,810.21476,10.098816,294.48398,50.28034,-14.820055,249.03931
-805.38714,0.89818581,0.82600273,2,7,0,806.25542,10.577442,299.42557,51.549161,-14.849424,251.82708
-804.6331,0.89234471,0.82600273,1,3,0,806.7875,10.305441,294.45866,47.505419,-14.766913,248.08417
-805.83093,0.87088896,0.82600273,2,3,0,805.97605,9.6551785,296.85662,52.981369,-14.868179,253.40832
-805.18407,0.97059944,0.82600273,2,7,0,806.78037,8.7706181,294.16881,49.250492,-14.785713,254.70102
-805.83165,0.93339882,0.82600273,2,3,0,806.42398,10.331481,291.75688,51.385039,-14.846666,245.26522
-806.63229,0.94120475,0.82600273,3,7,0,806.98919,10.005912,288.93891,50.499609,-14.827998,243.91231
-804.84254,1,0.82600273,3,7,0,806.42997,9.9382585,300.34524,48.717313,-14.785492,255.62308
-806.41173,0.85908935,0.82600273,2,3,0,806.75917,9.3083861,303.07569,51.622534,-14.837328,261.18795
-804.49034,0.91038452,0.82600273,1,3,0,807.76391,9.5932802,296.5261,47.813326,-14.764266,253.35634
-806.11342,0.66669688,0.82600273,2,3,0,807.65654,10.264232,298.41854,53.462103,-14.884165,252.2295
-805.94087,0.99888183,0.82600273,3,7,0,807.06122,9.353326,300.93549,44.848538,-14.701885,258.84552
-804.59451,0.99757546,0.82600273,3,7,0,806.0138,10.74624,297.35972,47.117334,-14.763119,249.00164
-804.62087,0.66243336,0.82600273,3,7,0,807.49118,10.317233,298.73428,49.145378,-14.798392,252.30674
-804.55833,0.95556205,0.82600273,2,3,0,805.11923,9.3986209,297.04548,47.659394,-14.758966,254.75169
-805.85341,0.8008819,0.82600273,2,3,0,806.37281,9.380621,297.08825,43.911248,-14.683803,254.87545
-809.98564,0.61971564,0.82600273,2,7,0,811.02027,11.455968,302.42575,41.475757,-14.658988,250.87389
-805.79679,1,0.82600273,2,3,0,810.23065,9.2605653,301.46134,45.62524,-14.716523,259.78879
-805.25205,0.92068342,0.82600273,2,3,0,807.00932,8.8085615,295.36769,46.033863,-14.721124,255.72916
-804.99309,0.9668155,0.82600273,3,7,0,806.08834,11.17818,296.14882,46.213624,-14.750699,245.84701
-805.49445,0.85286481,0.82600273,2,3,0,806.63111,12.050298,296.55606,47.394508,-14.785423,242.32972
-806.27344,0.84400453,0.82600273,3,7,0,807.61215,9.8535304,295.09826,43.299748,-14.677404,250.75737
-805.06733,1,0.82600273,2,3,0,806.66536,11.023181,297.70676,45.71158,-14.738268,248.10245
-805.44104,0.87464372,0.82600273,2,3,0,806.56284,8.4057832,296.09387,50.258101,-14.801447,258.26784
-805.39298,1,0.82600273,3,7,0,805.97646,11.531692,295.26667,45.978076,-14.750827,243.37406
-805.21791,0.98437419,0.82600273,2,3,0,806.17823,9.9348124,300.81967,46.159041,-14.734316,256.11301
-805.61724,0.79059583,0.82600273,2,3,0,807.26332,12.183232,297.33422,47.665407,-14.792393,242.50967
-805.3853,0.97579391,0.82600273,2,3,0,806.13948,8.7982745,296.64515,51.115321,-14.822142,257.05291
-804.48153,0.93793901,0.82600273,2,3,0,806.20001,10.079263,297.51191,47.134846,-14.755714,252.15523
-804.76155,0.80700246,0.82600273,2,3,0,806.3452,10.645431,294.02072,48.424907,-14.789512,246.11628
-806.42822,0.65054916,0.82600273,2,3,0,808.2409,9.7300339,297.04549,54.0907,-14.891115,253.26033
-806.285,0.96312598,0.82600273,3,7,0,808.3085,9.4584348,293.86967,43.736475,-14.682577,251.30671
-804.97109,1,0.82600273,2,3,0,806.60747,11.492818,297.26651,47.516819,-14.780358,245.54883
-804.912,0.58372559,0.82600273,3,7,0,809.05782,8.8620565,297.5288,47.11351,-14.742474,257.64954
-806.88729,0.82286222,0.82600273,2,3,0,807.54314,10.662528,292.44333,43.449852,-14.691281,244.46196
-805.56845,1,0.82600273,2,3,0,807.45845,10.53731,302.63033,48.901054,-14.796321,255.21244
-806.70452,0.88119602,0.82600273,3,7,0,807.30665,11.884562,303.32687,47.523317,-14.785756,249.84634
-806.2595,0.99589974,0.82600273,2,7,0,807.29143,7.8804917,292.77873,48.892718,-14.771231,257.31651
-807.80191,0.88220214,0.82600273,2,7,0,808.61786,13.097795,297.48204,45.060141,-14.753094,238.54197
-805.98934,1,0.82600273,2,3,0,808.55337,12.426942,295.51885,49.554294,-14.834151,239.59761
-806.01528,0.7297408,0.82600273,2,3,0,809.96201,8.8332666,291.30062,46.826372,-14.739927,251.55092
-806.02889,0.99695121,0.82600273,3,7,0,806.84017,9.703631,289.91977,49.153646,-14.796732,246.25343
-805.25667,0.93613371,0.82600273,2,3,0,806.94084,10.346608,292.19235,46.886737,-14.756524,245.63262
-804.92653,1,0.82600273,2,3,0,805.30254,9.6993312,300.54165,48.777573,-14.784099,256.89466
-805.00546,0.97446524,0.82600273,2,3,0,805.36662,9.7477207,292.7351,48.563953,-14.782973,248.87036
-806.78652,0.81782785,0.82600273,2,3,0,807.38968,11.443007,289.22396,49.421624,-14.823252,237.73043
-805.67496,1,0.82600273,2,3,0,806.72711,9.2248579,302.54421,48.110679,-14.766082,261.03235
-804.53385,1,0.82600273,2,3,0,805.63417,10.040182,296.2481,46.76198,-14.748214,251.06728
-805.12664,0.93213808,0.82600273,2,3,0,805.21429,10.461391,301.2319,49.113783,-14.79942,254.15564
-805.28717,0.93511963,0.82600273,2,3,0,806.09641,10.851809,299.41877,45.463607,-14.73098,250.58563
-806.12577,0.77245057,0.82600273,2,3,0,807.87111,10.625531,298.0853,53.42848,-14.887744,250.27041
-805.39421,0.99492063,0.82600273,2,7,0,806.61789,9.2973823,300.54337,45.930337,-14.722912,258.70515
-805.23547,0.99976751,0.82600273,3,7,0,806.05288,10.723468,296.26681,51.521424,-14.851278,248.01121
-806.49423,0.87503237,0.82600273,2,3,0,807.08452,7.7094007,294.91785,51.287982,-14.816338,260.22555
-805.76653,1,0.82600273,2,3,0,806.59588,7.9423139,295.66856,49.462417,-14.781499,259.92814
-804.62851,0.9091823,0.82600273,2,3,0,806.80296,10.134915,299.37819,48.305852,-14.779469,253.77108
-807.21265,0.72773762,0.82600273,2,3,0,807.39934,9.254482,293.72743,54.781939,-14.901454,252.08226
-804.49957,0.88171224,0.82600273,1,3,0,808.98154,9.8686836,295.51475,47.594973,-14.763279,251.10567
-806.43579,0.78476364,0.82600273,2,3,0,806.81127,7.7075121,293.15549,47.641624,-14.744446,258.47168
-806.81087,0.95708368,0.82600273,2,3,0,808.85096,12.413774,301.55473,46.729633,-14.776593,245.69275
-805.90367,0.77798417,0.82600273,2,3,0,809.93969,11.857429,300.13827,46.257445,-14.759528,246.77984
-805.76491,0.96558211,0.82600273,3,7,0,807.45824,9.3493652,294.77515,52.435661,-14.854907,252.70301
-804.50622,0.96134551,0.82600273,2,3,0,806.45575,9.7859897,298.10589,48.473731,-14.779125,254.06894
-805.15055,0.94175803,0.82600273,2,7,0,805.1824,10.152261,292.30196,47.233456,-14.76116,246.61678
-806.73759,0.80421756,0.82600273,2,3,0,807.7256,8.6399314,289.45654,49.097413,-14.785245,250.57685
-805.5629,0.97345679,0.82600273,2,7,0,807.73444,8.1549262,298.91126,48.517696,-14.763627,262.2141
-806.08789,0.95777241,0.82600273,2,3,0,806.82819,11.959132,292.58893,46.916923,-14.776808,238.77284
-808.20537,0.86304357,0.82600273,2,3,0,809.19178,13.098935,290.50355,50.72929,-14.870686,231.55835
-808.18135,0.95920567,0.82600273,2,3,0,810.30955,8.1358336,301.98883,43.631895,-14.665877,265.37758
-805.52732,0.85818328,0.82600273,2,3,0,810.31163,9.2270114,293.00766,45.752997,-14.721071,251.4861
-805.52732,0.65746564,0.82600273,2,3,0,808.82523,9.2270114,293.00766,45.752997,-14.721071,251.4861
-806.13618,0.91038924,0.82600273,2,3,0,807.09096,11.231574,293.69512,44.440386,-14.717145,243.15304
-805.50259,0.86853975,0.82600273,2,7,0,808.13813,12.047613,297.57226,49.256533,-14.822329,243.358
-804.88921,1,0.82600273,2,3,0,805.49903,11.333718,298.24711,48.114488,-14.790074,247.24538
-806.6468,0.73151217,0.82600273,2,3,0,807.56576,10.697257,297.39345,42.84577,-14.677096,249.25579
-804.97711,0.90520156,0.82600273,2,3,0,808.14392,11.10163,299.83231,48.331254,-14.791364,249.87497
-805.05819,0.84461479,0.82600273,2,7,0,806.44117,9.0535427,297.85502,50.405886,-14.810152,257.11408
-805.95727,0.89430811,0.82600273,2,3,0,806.57901,9.023193,302.5802,46.858154,-14.738996,261.97583
-806.57706,0.82888223,0.82600273,2,3,0,808.71794,12.291784,291.84498,49.809492,-14.83972,236.53195
-806.98694,0.93673147,0.82600273,2,3,0,808.59076,11.456649,295.96408,54.385596,-14.917713,244.40916
-805.69233,1,0.82600273,3,7,0,807.33203,11.76548,299.83787,50.339221,-14.839957,246.89321
-807.72255,0.86251546,0.82600273,2,3,0,808.62244,8.4293724,305.02985,46.432366,-14.725655,267.09767
-805.35518,0.75262353,0.82600273,2,3,0,811.65484,10.153567,296.0843,52.023353,-14.854776,250.39325
-806.13153,0.93587867,0.82600273,2,3,0,806.42767,9.8620678,297.904,43.380411,-14.678129,253.52469
-807.76436,0.89361211,0.82600273,2,3,0,807.91167,9.0592446,297.76588,42.009638,-14.642304,256.99928
-805.8864,1,0.82600273,2,3,0,808.30757,10.485125,291.86292,51.562429,-14.851903,244.67986
-805.8864,0.77357584,0.82600273,2,3,0,808.72098,10.485125,291.86292,51.562429,-14.851903,244.67986
-805.37328,0.95019292,0.82600273,3,7,0,806.8849,9.8248272,300.20605,45.311015,-14.716116,255.99432
-806.27446,0.8826495,0.82600273,2,3,0,806.92082,11.844556,297.06471,52.568456,-14.886008,243.7642
-805.59068,0.9546009,0.82600273,2,3,0,806.83202,9.2903509,293.61051,45.146214,-14.709184,251.80393
-805.76018,0.95244879,0.82600273,2,7,0,806.7091,9.1506438,302.22316,50.053251,-14.804099,261.04526
-805.92009,0.99507223,0.82600273,2,3,0,806.23574,9.9423689,302.91525,50.655712,-14.824724,258.17459
-806.33381,0.97247487,0.82600273,3,7,0,806.64686,9.234463,302.19123,52.105183,-14.845987,260.63614
-808.35212,0.81741834,0.82600273,2,3,0,809.75496,11.721351,303.71233,54.423042,-14.921745,250.96625
-805.3628,0.98319486,0.82600273,3,7,0,808.53369,8.9391563,298.6162,51.024752,-14.821252,258.39
-804.65851,0.99269954,0.82600273,2,7,0,805.35253,10.494555,295.36941,46.66043,-14.751735,248.14392
-806.46202,0.65330123,0.82600273,2,3,0,807.91094,8.4067336,301.13451,45.341282,-14.702421,263.30421
-804.85842,0.93145402,0.82600273,2,3,0,807.38346,9.8296791,299.58893,49.794106,-14.805837,255.35537
-805.1007,0.96369623,0.82600273,2,3,0,805.56926,9.9253727,293.70228,45.859701,-14.730174,249.0381
-805.93121,0.89186444,0.82600273,2,7,0,806.35541,10.368271,302.62875,51.00525,-14.836441,255.97153
-807.45219,0.82869874,0.82600273,2,3,0,809.2146,9.9451594,290.41312,43.714291,-14.690097,245.6599
-804.96291,1,0.82600273,3,7,0,807.19711,9.4290871,293.41848,47.333373,-14.754494,250.98759
-805.77555,0.88179886,0.82600273,2,3,0,806.24866,12.103485,293.8634,48.495618,-14.809449,239.39772
-805.84136,0.92888998,0.82600273,2,3,0,807.21999,12.120494,296.46369,50.696537,-14.852438,241.92147
-806.27404,0.93788707,0.82600273,1,1,0,806.3806,12.462177,296.34718,50.949504,-14.862206,240.26738
-806.38024,0.99202899,0.82600273,2,7,0,806.54773,7.8630763,296.14202,45.497987,-14.70132,260.75818
-806.02563,0.99799234,0.82600273,3,7,0,807.75989,11.278167,291.19021,46.707808,-14.764969,240.43846
-805.48381,0.99729864,0.82600273,3,7,0,806.57487,8.8932016,301.41862,48.124591,-14.762798,261.39921
-806.97543,0.85616074,0.82600273,2,3,0,808.03489,8.2651223,301.13015,52.886652,-14.852016,263.9371
-806.9052,0.9965095,0.82600273,2,3,0,807.51092,7.8010389,301.62316,51.167382,-14.813556,266.51849
-805.45543,0.77566516,0.82600273,2,3,0,810.26359,10.092001,291.19067,48.048434,-14.777699,245.77666
-806.59147,0.88459199,0.82600273,2,3,0,807.42357,11.332546,291.123,52.004933,-14.871654,240.12654
-805.31795,0.98148587,0.82600273,3,7,0,806.82299,8.9968186,298.52427,45.530772,-14.71196,258.03859
-805.55265,0.61567414,0.82600273,1,3,0,809.37584,11.376121,293.61003,50.708821,-14.844383,242.41749
-806.29501,0.90873349,0.82600273,2,3,0,807.41038,8.9825786,299.16858,43.914243,-14.679413,258.74698
-806.22578,0.90472547,0.82600273,2,3,0,808.23694,10.364458,297.65843,53.733424,-14.890889,251.01837
-804.46573,0.92719665,0.82600273,2,3,0,807.44495,10.497102,296.9277,47.686833,-14.771692,249.69075
-806.08887,0.67868372,0.82600273,2,7,0,807.74649,9.1889163,297.88786,53.159637,-14.866592,256.53774
-806.95261,0.82903776,0.82600273,2,7,0,809.55977,9.6174481,305.60899,49.284197,-14.794911,262.33047
-805.30042,0.97812064,0.82600273,2,7,0,807.15655,10.76573,292.32389,47.01521,-14.763907,243.8781
-807.6149,0.79487582,0.82600273,2,3,0,808.29704,12.110801,293.42717,54.184277,-14.923597,238.92857
-804.94156,0.96934128,0.82600273,2,3,0,808.14474,9.8542101,298.42758,45.582318,-14.721985,254.08363
-804.61332,0.63849353,0.82600273,3,7,0,808.37895,10.523626,297.64308,49.46187,-14.807309,250.28677
-804.71469,0.86703826,0.82600273,3,7,0,805.96112,9.8193225,296.09699,46.08764,-14.732348,251.91004
